DTE_acc,DTE_f1,DTE_test,DTE_train,single_acc,single_f1,single_test,single_train
0.7174479166666666,0.7253069338477469,0.9450997278094292,0.8541790453592936,0.6917782738095238,0.7233517449163736,0.9870793095656804,0.8984418367204212
0.640625,0.6592561503665585,1.0438542306423186,0.9276204268137614,0.6348090277777777,0.7263112242963028,0.9975035607814788,0.9083450744833265
0.8645833333333334,0.7293315796314297,0.9895212769508361,0.931131960550944,0.5863343253968253,0.6232424659789281,1.0297819886888777,0.9497055402256194
0.8070746527777778,0.7798887362162796,0.9493279680609703,0.848595320781072,0.5873263888888889,0.624250971148967,1.0240220031567981,0.9602109718322754
0.8394097222222222,0.7745518326610099,0.9551573291420936,0.896532244682312,0.7211557539682539,0.7164863697906658,0.9596417452607836,0.939828561317353
